daily,time,st10,mp10,st20,mp20,st30,mp30,st60,mp60,st100,mp100,st150,mp150,eh10a,eh10b,eh10c,eh20a,eh20b,eh20c,eh30a,eh30b,eh30c,eh60a,eh60b,eh60c,eh100a,eh100b,eh100c,eh150a,eh150b,eh150c,wd,ws,at,rh,ap,pp,sr,wt,ec,bat,lt,wt_2,year,month,day,hour
2012-01-02,15396.5,6.666666666666667,0,6.487916666666667,0,6.50875,0,6.2524999999999995,0,7.194166666666667,0,7.764166666666666,0,583.2704166666666,621.1058333333333,468.6770833333333,651.9004166666667,655.4458333333333,710.0983333333334,382.49,496.7675,281.835,154.43833333333333,-262.78041666666667,-136.66833333333332,146.14416666666668,212.99875,228.84541666666667,-172.35958333333335,-177.56208333333333,-153.71875,242.58333333333334,3.4625,6.858333333333333,92.7,1002.9166666666666,92.62291666666667,17.74348675,184.18945833333333,0.419262625,11.936,7.555,-15.810541666666666,2012,1,2,11.5
2012-01-03,15420.5,5.818333333333333,0,6.32,0,6.503333333333333,0,6.368333333333333,0,7.192916666666667,0,7.741666666666667,0,585.38125,628.4629166666666,500.7520833333333,658.22125,663.76875,717.2620833333333,372.99125,494.76916666666665,274.48,155.86,-262.5075,-136.55458333333334,146.05375,215.72166666666666,234.31291666666667,-171.62791666666666,-177.43833333333333,-156.75916666666666,216,9.1875,5.8875,87.25,999.7916666666666,54.611666666666665,2.961759041666667,183.282,0.41213020833333336,11.806875,5.345,-16.718,2012,1,3,11.5
2012-01-04,15444.5,5.763333333333334,0,6.145,0,6.34125,0,6.3462499999999995,0,7.2075000000000005,0,7.7250000000000005,0,583.4725,621.2616666666667,496.58,652.42875,644.23875,710.4183333333333,362.3304166666667,482.3833333333333,261.17041666666665,150.05583333333334,-263.1845833333333,-136.80333333333334,145.58375,216.17125,233.155,-171.81916666666666,-176.89625,-154.62708333333333,257.7916666666667,6.316666666666666,6.25,82.39583333333333,999.425,27.075,22.515598541666666,181.68866666666668,0.39651695833333334,11.884,6.61375,-18.311333333333334,2012,1,4,11.5
2012-01-05,15468.5,5.71875,0,6.034166666666667,0,6.230416666666667,0,6.299166666666666,0,7.197916666666667,0,7.715416666666667,0,581.14125,614.8904166666666,486.58375,644.72,611.1995833333333,704.6016666666667,353.32875,471.68,248.25708333333333,143.58416666666668,-266.18208333333337,-139.09416666666667,138.13916666666665,209.94375,225.41458333333333,-180.0575,-183.41583333333332,-158.82875,281.9583333333333,8.6625,6.429166666666666,81.9125,979.8541666666666,55.20791666666667,15.310776791666667,186.859625,0.3811156666666667,11.850875,6.23,-13.140375,2012,1,5,11.5
2012-01-06,15492.5,5.25125,0,5.77125,0,6.077916666666667,0,6.252083333333333,0,7.175416666666667,0,7.693333333333333,0,587.94625,624.14625,505.80583333333334,648.1354166666666,552.965,709.9404166666667,354.27458333333334,471.9666666666667,249.0925,148.45375,-262.6508333333333,-135.52041666666668,161.90833333333333,204.88333333333333,221.625,-183.19208333333333,-190.83625,-155.23458333333332,314.125,2.6083333333333334,4.791666666666667,84.975,1007.1416666666667,62.03,29.768212916666666,177.909375,0.3738270833333333,11.853875,5.69625,-22.090625,2012,1,6,11.5
2012-01-07,15516.5,5.423333333333334,0,5.7275,0,5.9504166666666665,0,6.1658333333333335,0,7.152916666666667,0,7.6925,0,588.7304166666667,626.0545833333333,515.1274999999999,646.2570833333333,494.155,709.6579166666667,349.1383333333333,471.6979166666667,244.00458333333333,145.77791666666667,-260.11833333333334,-133.83791666666667,155.89125,204.2825,218.83708333333334,-183.1475,-191.20125,-144.47958333333332,273.5833333333333,6.154166666666667,6.283333333333333,88.68333333333334,1006.6708333333333,64.30541666666667,11.103697916666667,177.99945833333334,0.37255958333333333,11.844125,6.41875,-22.000541666666667,2012,1,7,11.5
2012-01-08,15540.5,5.678333333333334,0,5.88,0,6.05625,0,6.129166666666666,0,7.115,0,7.66875,0,588.11875,623.11375,513.9570833333333,643.1245833333334,464.06791666666663,704.8204166666667,341.1425,467.78666666666663,233.29166666666666,141.21166666666667,-260.43875,-134.18541666666667,138.99291666666667,204.28791666666666,216.16833333333332,-184.33166666666668,-190.46708333333333,-149.39041666666665,310.4166666666667,3.975,6.341666666666667,86.6125,1013.1333333333333,69.23625,21.563891458333334,177.81558333333334,0.37058595833333335,11.842625,7.20125,-22.184416666666667,2012,1,8,11.5
2012-01-09,15564.5,5.5775,0,5.897916666666666,0,6.064583333333333,0,6.125416666666666,0,7.084583333333334,0,7.644583333333333,0,588.9820833333333,628.1658333333334,525.8041666666667,645.4825,448.36541666666665,708.8804166666666,339.28208333333333,467.4404166666667,227.84416666666667,143.07291666666666,-261.0441666666667,-134.72083333333333,133.92333333333335,202.9175,215.76958333333334,-185.45833333333334,-192.92958333333334,-138.85083333333333,248.125,2.725,5.770833333333333,93.90833333333333,1020.8,70.30416666666666,4.555340041666667,177.44645833333334,0.37073008333333335,11.7455,5.88,-22.553541666666668,2012,1,9,11.5
2012-01-10,15588.5,5.700833333333334,0,5.948333333333333,0,6.11,0,6.11375,0,7.0675,0,7.615,0,590.2054166666667,631.3983333333333,518.7295833333334,649.0425,438.935,713.0529166666666,341.8375,468.885,227.5875,147.41875,-258.79625,-134.37,132.5025,202.50708333333333,214.32666666666665,-185.12333333333333,-191.81375,-150.73041666666666,265.125,4.070833333333334,6.033333333333333,90.68333333333334,1027.2666666666667,70.88,18.767780583333334,175.85991666666666,0.36999591666666665,11.82425,6.55375,-24.140083333333333,2012,1,10,11.5
2012-01-11,15612.5,6.019583333333333,0,6.0875,0,6.194166666666667,0,6.118333333333333,0,7.0575,0,7.597083333333333,0,588.8595833333334,624.7920833333334,488.6025,651.6429166666667,441.20125,710.2433333333333,338.4225,467.29291666666666,223.3975,150.77833333333334,-256.70416666666665,-133.43041666666667,131.97833333333332,200.28,209.41875,-189.95916666666668,-192.62083333333334,-151.94708333333335,258.7083333333333,4.1375,7.325,92.67916666666667,1025.6291666666666,70.8875,12.744069908333334,174.04270833333334,0.37079445833333335,11.79575,7.6049999999999995,-25.957291666666666,2012,1,11,11.5
