StationID	Location Name	Visit Date	Year	Crew	Depth-M	Test Code / Units	Result
25	Malletts Bay	08/13/2020	2020	NY	5	DO%	117.1
25	Malletts Bay	08/13/2020	2020	NY	6	DO%	116.3
25	Malletts Bay	08/13/2020	2020	NY	7	DO%	114
25	Malletts Bay	08/13/2020	2020	NY	8	DO%	112.4
25	Malletts Bay	08/13/2020	2020	NY	9	DO%	109.7
25	Malletts Bay	08/13/2020	2020	NY	10	DO%	108.4
25	Malletts Bay	08/13/2020	2020	NY	11	DO%	107.2
25	Malletts Bay	08/13/2020	2020	NY	12	DO%	104.8
25	Malletts Bay	08/13/2020	2020	NY	13	DO%	100.6
25	Malletts Bay	08/13/2020	2020	NY	14	DO%	94.3
25	Malletts Bay	08/13/2020	2020	NY	15	DO%	82.1
25	Malletts Bay	08/13/2020	2020	NY	16	DO%	67.6
25	Malletts Bay	08/13/2020	2020	NY	17	DO%	64
25	Malletts Bay	08/13/2020	2020	NY	18	DO%	59.9
25	Malletts Bay	08/13/2020	2020	NY	19	DO%	57.2
25	Malletts Bay	08/13/2020	2020	NY	20	DO%	55.4
25	Malletts Bay	08/13/2020	2020	NY	21	DO%	52.9
25	Malletts Bay	08/13/2020	2020	NY	22	DO%	51.2
25	Malletts Bay	08/13/2020	2020	NY	23	DO%	50.1
25	Malletts Bay	08/13/2020	2020	NY	24	DO%	48.6
25	Malletts Bay	08/13/2020	2020	NY	25	DO%	45.9
25	Malletts Bay	08/13/2020	2020	NY	26	DO%	44.1
25	Malletts Bay	08/13/2020	2020	NY	27	DO%	43.3
25	Malletts Bay	08/13/2020	2020	NY	28	DO%	40.4
25	Malletts Bay	08/13/2020	2020	NY	29	DO%	39.1
25	Malletts Bay	08/13/2020	2020	NY	30	DO%	37.7
25	Malletts Bay	08/13/2020	2020	NY	1	pH - Units	8.52
25	Malletts Bay	08/13/2020	2020	NY	2	pH - Units	8.53
25	Malletts Bay	08/13/2020	2020	NY	3	pH - Units	8.53
25	Malletts Bay	08/13/2020	2020	NY	4	pH - Units	8.53
25	Malletts Bay	08/13/2020	2020	NY	5	pH - Units	8.46
25	Malletts Bay	08/13/2020	2020	NY	6	pH - Units	8.34
25	Malletts Bay	08/13/2020	2020	NY	7	pH - Units	8.26
25	Malletts Bay	08/13/2020	2020	NY	8	pH - Units	8.2
25	Malletts Bay	08/13/2020	2020	NY	9	pH - Units	8.11
25	Malletts Bay	08/13/2020	2020	NY	10	pH - Units	8.08
25	Malletts Bay	08/13/2020	2020	NY	11	pH - Units	8.01
25	Malletts Bay	08/13/2020	2020	NY	12	pH - Units	7.92
25	Malletts Bay	08/13/2020	2020	NY	13	pH - Units	7.83
25	Malletts Bay	08/13/2020	2020	NY	14	pH - Units	7.79
25	Malletts Bay	08/13/2020	2020	NY	15	pH - Units	7.71
25	Malletts Bay	08/13/2020	2020	NY	16	pH - Units	7.63
25	Malletts Bay	08/13/2020	2020	NY	17	pH - Units	7.59
25	Malletts Bay	08/13/2020	2020	NY	18	pH - Units	7.55
25	Malletts Bay	08/13/2020	2020	NY	19	pH - Units	7.53
25	Malletts Bay	08/13/2020	2020	NY	20	pH - Units	7.51
25	Malletts Bay	08/13/2020	2020	NY	21	pH - Units	7.48
25	Malletts Bay	08/13/2020	2020	NY	22	pH - Units	7.45
25	Malletts Bay	08/13/2020	2020	NY	23	pH - Units	7.43
25	Malletts Bay	08/13/2020	2020	NY	24	pH - Units	7.4
25	Malletts Bay	08/13/2020	2020	NY	25	pH - Units	7.37
25	Malletts Bay	08/13/2020	2020	NY	26	pH - Units	7.34
25	Malletts Bay	08/13/2020	2020	NY	27	pH - Units	7.33
25	Malletts Bay	08/13/2020	2020	NY	28	pH - Units	7.3
25	Malletts Bay	08/13/2020	2020	NY	29	pH - Units	7.28
25	Malletts Bay	08/13/2020	2020	NY	30	pH - Units	7.27
25	Malletts Bay	08/13/2020	2020	NY	1	TempC - deg C	25.11
25	Malletts Bay	08/13/2020	2020	NY	2	TempC - deg C	25.07
25	Malletts Bay	08/13/2020	2020	NY	3	TempC - deg C	25.05
25	Malletts Bay	08/13/2020	2020	NY	4	TempC - deg C	24.95
25	Malletts Bay	08/13/2020	2020	NY	5	TempC - deg C	24.54
25	Malletts Bay	08/13/2020	2020	NY	6	TempC - deg C	24.4
25	Malletts Bay	08/13/2020	2020	NY	7	TempC - deg C	24.26
25	Malletts Bay	08/13/2020	2020	NY	8	TempC - deg C	24.1
25	Malletts Bay	08/13/2020	2020	NY	9	TempC - deg C	24.03
25	Malletts Bay	08/13/2020	2020	NY	10	TempC - deg C	23.95
25	Malletts Bay	08/13/2020	2020	NY	11	TempC - deg C	23.36
25	Malletts Bay	08/13/2020	2020	NY	12	TempC - deg C	23.06
25	Malletts Bay	08/13/2020	2020	NY	13	TempC - deg C	19.62
25	Malletts Bay	08/13/2020	2020	NY	14	TempC - deg C	14.28
25	Malletts Bay	08/13/2020	2020	NY	15	TempC - deg C	12.85
25	Malletts Bay	08/13/2020	2020	NY	16	TempC - deg C	11.68
25	Malletts Bay	08/13/2020	2020	NY	17	TempC - deg C	11.34
25	Malletts Bay	08/13/2020	2020	NY	18	TempC - deg C	10.65
25	Malletts Bay	08/13/2020	2020	NY	19	TempC - deg C	9.99
25	Malletts Bay	08/13/2020	2020	NY	20	TempC - deg C	9.66
25	Malletts Bay	08/13/2020	2020	NY	21	TempC - deg C	9.43
25	Malletts Bay	08/13/2020	2020	NY	22	TempC - deg C	9.3
25	Malletts Bay	08/13/2020	2020	NY	23	TempC - deg C	9.11
25	Malletts Bay	08/13/2020	2020	NY	24	TempC - deg C	8.85
25	Malletts Bay	08/13/2020	2020	NY	25	TempC - deg C	8.74
25	Malletts Bay	08/13/2020	2020	NY	26	TempC - deg C	8.5
25	Malletts Bay	08/13/2020	2020	NY	27	TempC - deg C	8.45
25	Malletts Bay	08/13/2020	2020	NY	28	TempC - deg C	8.39
25	Malletts Bay	08/13/2020	2020	NY	29	TempC - deg C	8.37
25	Malletts Bay	08/13/2020	2020	NY	30	TempC - deg C	8.35
25	Malletts Bay	08/20/2020	2020	NY	1	Cond - uS/cm	134.3
25	Malletts Bay	08/20/2020	2020	NY	2	Cond - uS/cm	134.2
25	Malletts Bay	08/20/2020	2020	NY	3	Cond - uS/cm	134.1
25	Malletts Bay	08/20/2020	2020	NY	4	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	5	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	6	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	7	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	8	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	9	Cond - uS/cm	133.9
25	Malletts Bay	08/20/2020	2020	NY	10	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	11	Cond - uS/cm	134
25	Malletts Bay	08/20/2020	2020	NY	12	Cond - uS/cm	134.8
25	Malletts Bay	08/20/2020	2020	NY	13	Cond - uS/cm	129.5
25	Malletts Bay	08/20/2020	2020	NY	14	Cond - uS/cm	126
25	Malletts Bay	08/20/2020	2020	NY	15	Cond - uS/cm	124.6
25	Malletts Bay	08/20/2020	2020	NY	16	Cond - uS/cm	123.7
25	Malletts Bay	08/20/2020	2020	NY	17	Cond - uS/cm	123.3
25	Malletts Bay	08/20/2020	2020	NY	18	Cond - uS/cm	123.5
25	Malletts Bay	08/20/2020	2020	NY	19	Cond - uS/cm	123.4
25	Malletts Bay	08/20/2020	2020	NY	20	Cond - uS/cm	123.4
25	Malletts Bay	08/20/2020	2020	NY	21	Cond - uS/cm	123.4
25	Malletts Bay	08/20/2020	2020	NY	22	Cond - uS/cm	123.5
25	Malletts Bay	08/20/2020	2020	NY	23	Cond - uS/cm	123.5
25	Malletts Bay	08/20/2020	2020	NY	24	Cond - uS/cm	123.9
25	Malletts Bay	08/20/2020	2020	NY	25	Cond - uS/cm	124.5
25	Malletts Bay	08/20/2020	2020	NY	26	Cond - uS/cm	124.3
25	Malletts Bay	08/20/2020	2020	NY	27	Cond - uS/cm	125.6
25	Malletts Bay	08/20/2020	2020	NY	28	Cond - uS/cm	126.1
25	Malletts Bay	08/20/2020	2020	NY	29	Cond - uS/cm	126.5
25	Malletts Bay	08/20/2020	2020	NY	1	DO - mg/L	8.95
25	Malletts Bay	08/20/2020	2020	NY	2	DO - mg/L	8.99
25	Malletts Bay	08/20/2020	2020	NY	3	DO - mg/L	9.01
25	Malletts Bay	08/20/2020	2020	NY	4	DO - mg/L	9.03
25	Malletts Bay	08/20/2020	2020	NY	5	DO - mg/L	9.06
25	Malletts Bay	08/20/2020	2020	NY	6	DO - mg/L	9.07
25	Malletts Bay	08/20/2020	2020	NY	7	DO - mg/L	9.08
25	Malletts Bay	08/20/2020	2020	NY	8	DO - mg/L	9.07
25	Malletts Bay	08/20/2020	2020	NY	9	DO - mg/L	9.07
25	Malletts Bay	08/20/2020	2020	NY	10	DO - mg/L	9.06
25	Malletts Bay	08/20/2020	2020	NY	11	DO - mg/L	9.01
25	Malletts Bay	08/20/2020	2020	NY	12	DO - mg/L	9.24
25	Malletts Bay	08/20/2020	2020	NY	13	DO - mg/L	8.47
25	Malletts Bay	08/20/2020	2020	NY	14	DO - mg/L	7.33
25	Malletts Bay	08/20/2020	2020	NY	15	DO - mg/L	7.06
25	Malletts Bay	08/20/2020	2020	NY	16	DO - mg/L	6.93
25	Malletts Bay	08/20/2020	2020	NY	17	DO - mg/L	6.24
25	Malletts Bay	08/20/2020	2020	NY	18	DO - mg/L	5.79
25	Malletts Bay	08/20/2020	2020	NY	19	DO - mg/L	5.56
25	Malletts Bay	08/20/2020	2020	NY	20	DO - mg/L	5.39
25	Malletts Bay	08/20/2020	2020	NY	21	DO - mg/L	5.12
25	Malletts Bay	08/20/2020	2020	NY	22	DO - mg/L	5.09
25	Malletts Bay	08/20/2020	2020	NY	23	DO - mg/L	5.04
25	Malletts Bay	08/20/2020	2020	NY	24	DO - mg/L	4.94
25	Malletts Bay	08/20/2020	2020	NY	25	DO - mg/L	4.84
25	Malletts Bay	08/20/2020	2020	NY	26	DO - mg/L	4.68
25	Malletts Bay	08/20/2020	2020	NY	27	DO - mg/L	4.37
25	Malletts Bay	08/20/2020	2020	NY	28	DO - mg/L	4.08
25	Malletts Bay	08/20/2020	2020	NY	29	DO - mg/L	3.59
25	Malletts Bay	08/20/2020	2020	NY	1	DO%	111.6
25	Malletts Bay	08/20/2020	2020	NY	2	DO%	111.4
25	Malletts Bay	08/20/2020	2020	NY	3	DO%	111.2
25	Malletts Bay	08/20/2020	2020	NY	4	DO%	111.4
25	Malletts Bay	08/20/2020	2020	NY	5	DO%	111.5
25	Malletts Bay	08/20/2020	2020	NY	6	DO%	111.5
25	Malletts Bay	08/20/2020	2020	NY	7	DO%	111.5
25	Malletts Bay	08/20/2020	2020	NY	8	DO%	111.4
25	Malletts Bay	08/20/2020	2020	NY	9	DO%	111.3
25	Malletts Bay	08/20/2020	2020	NY	10	DO%	111.2
25	Malletts Bay	08/20/2020	2020	NY	11	DO%	110.5
25	Malletts Bay	08/20/2020	2020	NY	12	DO%	110
25	Malletts Bay	08/20/2020	2020	NY	13	DO%	93.9
25	Malletts Bay	08/20/2020	2020	NY	14	DO%	76
25	Malletts Bay	08/20/2020	2020	NY	15	DO%	70.3
25	Malletts Bay	08/20/2020	2020	NY	16	DO%	65.9
25	Malletts Bay	08/20/2020	2020	NY	17	DO%	57.9
25	Malletts Bay	08/20/2020	2020	NY	18	DO%	53.2
25	Malletts Bay	08/20/2020	2020	NY	19	DO%	50.7
25	Malletts Bay	08/20/2020	2020	NY	20	DO%	48.9
25	Malletts Bay	08/20/2020	2020	NY	21	DO%	46.3
25	Malletts Bay	08/20/2020	2020	NY	22	DO%	45.7
25	Malletts Bay	08/20/2020	2020	NY	23	DO%	45
25	Malletts Bay	08/20/2020	2020	NY	24	DO%	43.9
25	Malletts Bay	08/20/2020	2020	NY	25	DO%	42.9
25	Malletts Bay	08/20/2020	2020	NY	26	DO%	41.3
25	Malletts Bay	08/20/2020	2020	NY	27	DO%	38.5
25	Malletts Bay	08/20/2020	2020	NY	28	DO%	35.9
25	Malletts Bay	08/20/2020	2020	NY	29	DO%	31.5
25	Malletts Bay	08/20/2020	2020	NY	1	pH - Units	8.31
25	Malletts Bay	08/20/2020	2020	NY	2	pH - Units	8.36
25	Malletts Bay	08/20/2020	2020	NY	3	pH - Units	8.44
25	Malletts Bay	08/20/2020	2020	NY	4	pH - Units	8.46
25	Malletts Bay	08/20/2020	2020	NY	5	pH - Units	8.45
25	Malletts Bay	08/20/2020	2020	NY	6	pH - Units	8.46
25	Malletts Bay	08/20/2020	2020	NY	7	pH - Units	8.42
25	Malletts Bay	08/20/2020	2020	NY	8	pH - Units	8.39
25	Malletts Bay	08/20/2020	2020	NY	9	pH - Units	8.37
25	Malletts Bay	08/20/2020	2020	NY	10	pH - Units	8.37
25	Malletts Bay	08/20/2020	2020	NY	11	pH - Units	8.32
25	Malletts Bay	08/20/2020	2020	NY	12	pH - Units	8.21
25	Malletts Bay	08/20/2020	2020	NY	13	pH - Units	7.96
25	Malletts Bay	08/20/2020	2020	NY	14	pH - Units	7.8
25	Malletts Bay	08/20/2020	2020	NY	15	pH - Units	7.71
25	Malletts Bay	08/20/2020	2020	NY	16	pH - Units	7.63
25	Malletts Bay	08/20/2020	2020	NY	17	pH - Units	7.56
25	Malletts Bay	08/20/2020	2020	NY	18	pH - Units	7.5
25	Malletts Bay	08/20/2020	2020	NY	19	pH - Units	7.45
25	Malletts Bay	08/20/2020	2020	NY	20	pH - Units	7.42
25	Malletts Bay	08/20/2020	2020	NY	21	pH - Units	7.36
25	Malletts Bay	08/20/2020	2020	NY	22	pH - Units	7.33
25	Malletts Bay	08/20/2020	2020	NY	23	pH - Units	7.31
25	Malletts Bay	08/20/2020	2020	NY	24	pH - Units	7.3
25	Malletts Bay	08/20/2020	2020	NY	25	pH - Units	7.27
25	Malletts Bay	08/20/2020	2020	NY	26	pH - Units	7.25
25	Malletts Bay	08/20/2020	2020	NY	27	pH - Units	7.22
25	Malletts Bay	08/20/2020	2020	NY	28	pH - Units	7.2
25	Malletts Bay	08/20/2020	2020	NY	29	pH - Units	7.17
25	Malletts Bay	08/20/2020	2020	NY	1	TempC - deg C	24.63
25	Malletts Bay	08/20/2020	2020	NY	2	TempC - deg C	24.3
25	Malletts Bay	08/20/2020	2020	NY	3	TempC - deg C	24.14
25	Malletts Bay	08/20/2020	2020	NY	4	TempC - deg C	24.03
25	Malletts Bay	08/20/2020	2020	NY	5	TempC - deg C	23.94
25	Malletts Bay	08/20/2020	2020	NY	6	TempC - deg C	23.89
25	Malletts Bay	08/20/2020	2020	NY	7	TempC - deg C	23.86
25	Malletts Bay	08/20/2020	2020	NY	8	TempC - deg C	23.84
25	Malletts Bay	08/20/2020	2020	NY	9	TempC - deg C	23.82
25	Malletts Bay	08/20/2020	2020	NY	10	TempC - deg C	23.8
25	Malletts Bay	08/20/2020	2020	NY	11	TempC - deg C	23.79
25	Malletts Bay	08/20/2020	2020	NY	12	TempC - deg C	22.22
25	Malletts Bay	08/20/2020	2020	NY	13	TempC - deg C	18.59
25	Malletts Bay	08/20/2020	2020	NY	14	TempC - deg C	15.39
25	Malletts Bay	08/20/2020	2020	NY	15	TempC - deg C	13.56
25	Malletts Bay	08/20/2020	2020	NY	16	TempC - deg C	11.48
25	Malletts Bay	08/20/2020	2020	NY	17	TempC - deg C	10.45
25	Malletts Bay	08/20/2020	2020	NY	18	TempC - deg C	10.05
25	Malletts Bay	08/20/2020	2020	NY	19	TempC - deg C	9.68
25	Malletts Bay	08/20/2020	2020	NY	20	TempC - deg C	9.53
25	Malletts Bay	08/20/2020	2020	NY	21	TempC - deg C	9.32
25	Malletts Bay	08/20/2020	2020	NY	22	TempC - deg C	9.1
25	Malletts Bay	08/20/2020	2020	NY	23	TempC - deg C	8.89
25	Malletts Bay	08/20/2020	2020	NY	24	TempC - deg C	8.71
25	Malletts Bay	08/20/2020	2020	NY	25	TempC - deg C	8.51
25	Malletts Bay	08/20/2020	2020	NY	26	TempC - deg C	8.37
25	Malletts Bay	08/20/2020	2020	NY	27	TempC - deg C	8.26
25	Malletts Bay	08/20/2020	2020	NY	28	TempC - deg C	8.24
25	Malletts Bay	08/20/2020	2020	NY	29	TempC - deg C	8.23
25	Malletts Bay	08/24/2020	2020	VT	1	Chla - mg/L	3.93
25	Malletts Bay	08/24/2020	2020	VT	1	Chla - mg/L	4.4
25	Malletts Bay	08/24/2020	2020	VT	2	Chla - mg/L	4.24
25	Malletts Bay	08/24/2020	2020	VT	3	Chla - mg/L	5.79
25	Malletts Bay	08/24/2020	2020	VT	4	Chla - mg/L	6.99
25	Malletts Bay	08/24/2020	2020	VT	5	Chla - mg/L	7.85
25	Malletts Bay	08/24/2020	2020	VT	6	Chla - mg/L	8.05
25	Malletts Bay	08/24/2020	2020	VT	7	Chla - mg/L	8.93
25	Malletts Bay	08/24/2020	2020	VT	8	Chla - mg/L	9.28
25	Malletts Bay	08/24/2020	2020	VT	9	Chla - mg/L	8.32
25	Malletts Bay	08/24/2020	2020	VT	10	Chla - mg/L	7.15
25	Malletts Bay	08/24/2020	2020	VT	11	Chla - mg/L	7.25
25	Malletts Bay	08/24/2020	2020	VT	12	Chla - mg/L	4.95
25	Malletts Bay	08/24/2020	2020	VT	13	Chla - mg/L	4.47
25	Malletts Bay	08/24/2020	2020	VT	14	Chla - mg/L	2.53
25	Malletts Bay	08/24/2020	2020	VT	15	Chla - mg/L	2.28
25	Malletts Bay	08/24/2020	2020	VT	16	Chla - mg/L	2.44
25	Malletts Bay	08/24/2020	2020	VT	17	Chla - mg/L	2.3
25	Malletts Bay	08/24/2020	2020	VT	18	Chla - mg/L	2.08
25	Malletts Bay	08/24/2020	2020	VT	19	Chla - mg/L	1.92
25	Malletts Bay	08/24/2020	2020	VT	20	Chla - mg/L	1.69
25	Malletts Bay	08/24/2020	2020	VT	21	Chla - mg/L	1.7
25	Malletts Bay	08/24/2020	2020	VT	22	Chla - mg/L	1.63
25	Malletts Bay	08/24/2020	2020	VT	23	Chla - mg/L	1.6
25	Malletts Bay	08/24/2020	2020	VT	24	Chla - mg/L	1.65
25	Malletts Bay	08/24/2020	2020	VT	25	Chla - mg/L	1.6
25	Malletts Bay	08/24/2020	2020	VT	26	Chla - mg/L	1.72
25	Malletts Bay	08/24/2020	2020	VT	27	Chla - mg/L	1.69
25	Malletts Bay	08/24/2020	2020	VT	28	Chla - mg/L	1.64
25	Malletts Bay	08/24/2020	2020	VT	29	Chla - mg/L	1.7
25	Malletts Bay	08/24/2020	2020	VT	30	Chla - mg/L	1.69
25	Malletts Bay	08/24/2020	2020	VT	31	Chla - mg/L	1.78
25	Malletts Bay	08/24/2020	2020	VT	32	Chla - mg/L	1.72
25	Malletts Bay	08/24/2020	2020	VT	1	Cond - uS/cm	114
25	Malletts Bay	08/24/2020	2020	VT	1	Cond - uS/cm	114.1
25	Malletts Bay	08/24/2020	2020	VT	2	Cond - uS/cm	114.1
25	Malletts Bay	08/24/2020	2020	VT	3	Cond - uS/cm	113.9
25	Malletts Bay	08/24/2020	2020	VT	4	Cond - uS/cm	113.9
25	Malletts Bay	08/24/2020	2020	VT	5	Cond - uS/cm	114
25	Malletts Bay	08/24/2020	2020	VT	6	Cond - uS/cm	113.6
25	Malletts Bay	08/24/2020	2020	VT	7	Cond - uS/cm	114
25	Malletts Bay	08/24/2020	2020	VT	8	Cond - uS/cm	113.5
25	Malletts Bay	08/24/2020	2020	VT	9	Cond - uS/cm	113.5
25	Malletts Bay	08/24/2020	2020	VT	10	Cond - uS/cm	113.3
25	Malletts Bay	08/24/2020	2020	VT	11	Cond - uS/cm	113.6
25	Malletts Bay	08/24/2020	2020	VT	12	Cond - uS/cm	112.1
25	Malletts Bay	08/24/2020	2020	VT	13	Cond - uS/cm	110.3
25	Malletts Bay	08/24/2020	2020	VT	14	Cond - uS/cm	107.6
25	Malletts Bay	08/24/2020	2020	VT	15	Cond - uS/cm	104.5
25	Malletts Bay	08/24/2020	2020	VT	16	Cond - uS/cm	103.4
25	Malletts Bay	08/24/2020	2020	VT	17	Cond - uS/cm	102.8
25	Malletts Bay	08/24/2020	2020	VT	18	Cond - uS/cm	102.6
25	Malletts Bay	08/24/2020	2020	VT	19	Cond - uS/cm	102.8
25	Malletts Bay	08/24/2020	2020	VT	20	Cond - uS/cm	102.5
25	Malletts Bay	08/24/2020	2020	VT	21	Cond - uS/cm	102.4
25	Malletts Bay	08/24/2020	2020	VT	22	Cond - uS/cm	102.9
25	Malletts Bay	08/24/2020	2020	VT	23	Cond - uS/cm	102.6
25	Malletts Bay	08/24/2020	2020	VT	24	Cond - uS/cm	102.8
25	Malletts Bay	08/24/2020	2020	VT	25	Cond - uS/cm	103
25	Malletts Bay	08/24/2020	2020	VT	26	Cond - uS/cm	103.5
25	Malletts Bay	08/24/2020	2020	VT	27	Cond - uS/cm	104
25	Malletts Bay	08/24/2020	2020	VT	28	Cond - uS/cm	104.5
25	Malletts Bay	08/24/2020	2020	VT	29	Cond - uS/cm	106.3
25	Malletts Bay	08/24/2020	2020	VT	30	Cond - uS/cm	107.2
25	Malletts Bay	08/24/2020	2020	VT	31	Cond - uS/cm	107.3
25	Malletts Bay	08/24/2020	2020	VT	32	Cond - uS/cm	107.4
25	Malletts Bay	08/24/2020	2020	VT	1	DO - mg/L	8.82
25	Malletts Bay	08/24/2020	2020	VT	1	DO - mg/L	8.76
25	Malletts Bay	08/24/2020	2020	VT	2	DO - mg/L	8.77
25	Malletts Bay	08/24/2020	2020	VT	3	DO - mg/L	8.78
25	Malletts Bay	08/24/2020	2020	VT	4	DO - mg/L	8.76
25	Malletts Bay	08/24/2020	2020	VT	5	DO - mg/L	8.73
25	Malletts Bay	08/24/2020	2020	VT	6	DO - mg/L	8.69
25	Malletts Bay	08/24/2020	2020	VT	7	DO - mg/L	8.7
25	Malletts Bay	08/24/2020	2020	VT	8	DO - mg/L	8.69
25	Malletts Bay	08/24/2020	2020	VT	9	DO - mg/L	8.59
25	Malletts Bay	08/24/2020	2020	VT	10	DO - mg/L	8.5
25	Malletts Bay	08/24/2020	2020	VT	11	DO - mg/L	8.28
25	Malletts Bay	08/24/2020	2020	VT	12	DO - mg/L	6.9
25	Malletts Bay	08/24/2020	2020	VT	13	DO - mg/L	5.71
25	Malletts Bay	08/24/2020	2020	VT	14	DO - mg/L	4.78
25	Malletts Bay	08/24/2020	2020	VT	15	DO - mg/L	4.49
25	Malletts Bay	08/24/2020	2020	VT	16	DO - mg/L	4.54
25	Malletts Bay	08/24/2020	2020	VT	17	DO - mg/L	4.68
25	Malletts Bay	08/24/2020	2020	VT	18	DO - mg/L	4.84
25	Malletts Bay	08/24/2020	2020	VT	19	DO - mg/L	4.89
25	Malletts Bay	08/24/2020	2020	VT	20	DO - mg/L	4.77
25	Malletts Bay	08/24/2020	2020	VT	21	DO - mg/L	4.7
25	Malletts Bay	08/24/2020	2020	VT	22	DO - mg/L	4.69
25	Malletts Bay	08/24/2020	2020	VT	23	DO - mg/L	4.46
25	Malletts Bay	08/24/2020	2020	VT	24	DO - mg/L	3.84
25	Malletts Bay	08/24/2020	2020	VT	25	DO - mg/L	3.58
25	Malletts Bay	08/24/2020	2020	VT	26	DO - mg/L	2.97
25	Malletts Bay	08/24/2020	2020	VT	27	DO - mg/L	2.75
25	Malletts Bay	08/24/2020	2020	VT	28	DO - mg/L	2.45
25	Malletts Bay	08/24/2020	2020	VT	29	DO - mg/L	1.99
25	Malletts Bay	08/24/2020	2020	VT	30	DO - mg/L	1.8
25	Malletts Bay	08/24/2020	2020	VT	31	DO - mg/L	1.74
25	Malletts Bay	08/24/2020	2020	VT	32	DO - mg/L	1.7
25	Malletts Bay	08/24/2020	2020	VT	1	DO%	106.8
25	Malletts Bay	08/24/2020	2020	VT	1	DO%	106
25	Malletts Bay	08/24/2020	2020	VT	2	DO%	106.1
25	Malletts Bay	08/24/2020	2020	VT	3	DO%	106.2
25	Malletts Bay	08/24/2020	2020	VT	4	DO%	106
25	Malletts Bay	08/24/2020	2020	VT	5	DO%	105.5
25	Malletts Bay	08/24/2020	2020	VT	6	DO%	105
25	Malletts Bay	08/24/2020	2020	VT	7	DO%	105.1
25	Malletts Bay	08/24/2020	2020	VT	8	DO%	104.9
25	Malletts Bay	08/24/2020	2020	VT	9	DO%	103.6
25	Malletts Bay	08/24/2020	2020	VT	10	DO%	102.3
25	Malletts Bay	08/24/2020	2020	VT	11	DO%	99.5
25	Malletts Bay	08/24/2020	2020	VT	12	DO%	80.5
25	Malletts Bay	08/24/2020	2020	VT	13	DO%	65.5
25	Malletts Bay	08/24/2020	2020	VT	14	DO%	51
25	Malletts Bay	08/24/2020	2020	VT	15	DO%	44.3
25	Malletts Bay	08/24/2020	2020	VT	16	DO%	43.2
25	Malletts Bay	08/24/2020	2020	VT	17	DO%	43.4
25	Malletts Bay	08/24/2020	2020	VT	18	DO%	44.2
25	Malletts Bay	08/24/2020	2020	VT	19	DO%	44.1
25	Malletts Bay	08/24/2020	2020	VT	20	DO%	42.7
25	Malletts Bay	08/24/2020	2020	VT	21	DO%	41.9
25	Malletts Bay	08/24/2020	2020	VT	22	DO%	41.7
25	Malletts Bay	08/24/2020	2020	VT	23	DO%	39.3
25	Malletts Bay	08/24/2020	2020	VT	24	DO%	33.6
25	Malletts Bay	08/24/2020	2020	VT	25	DO%	31.3
25	Malletts Bay	08/24/2020	2020	VT	26	DO%	25.9
25	Malletts Bay	08/24/2020	2020	VT	27	DO%	23.9
25	Malletts Bay	08/24/2020	2020	VT	28	DO%	21.3
25	Malletts Bay	08/24/2020	2020	VT	29	DO%	17.2
25	Malletts Bay	08/24/2020	2020	VT	30	DO%	15.7
25	Malletts Bay	08/24/2020	2020	VT	31	DO%	15.1
25	Malletts Bay	08/24/2020	2020	VT	32	DO%	14.8
25	Malletts Bay	08/24/2020	2020	VT	1	pH - Units	8.6
25	Malletts Bay	08/24/2020	2020	VT	1	pH - Units	8.62
25	Malletts Bay	08/24/2020	2020	VT	2	pH - Units	8.61
25	Malletts Bay	08/24/2020	2020	VT	3	pH - Units	8.61
25	Malletts Bay	08/24/2020	2020	VT	4	pH - Units	8.63
25	Malletts Bay	08/24/2020	2020	VT	5	pH - Units	8.61
25	Malletts Bay	08/24/2020	2020	VT	6	pH - Units	8.59
25	Malletts Bay	08/24/2020	2020	VT	7	pH - Units	8.56
25	Malletts Bay	08/24/2020	2020	VT	8	pH - Units	8.56
25	Malletts Bay	08/24/2020	2020	VT	9	pH - Units	8.52
25	Malletts Bay	08/24/2020	2020	VT	10	pH - Units	8.43
25	Malletts Bay	08/24/2020	2020	VT	11	pH - Units	8.32
25	Malletts Bay	08/24/2020	2020	VT	12	pH - Units	7.78
25	Malletts Bay	08/24/2020	2020	VT	13	pH - Units	7.53
25	Malletts Bay	08/24/2020	2020	VT	14	pH - Units	7.32
25	Malletts Bay	08/24/2020	2020	VT	15	pH - Units	7.21
25	Malletts Bay	08/24/2020	2020	VT	16	pH - Units	7.18
25	Malletts Bay	08/24/2020	2020	VT	17	pH - Units	7.16
25	Malletts Bay	08/24/2020	2020	VT	18	pH - Units	7.15
25	Malletts Bay	08/24/2020	2020	VT	19	pH - Units	7.14
25	Malletts Bay	08/24/2020	2020	VT	20	pH - Units	7.12
25	Malletts Bay	08/24/2020	2020	VT	21	pH - Units	7.11
25	Malletts Bay	08/24/2020	2020	VT	22	pH - Units	7.1
25	Malletts Bay	08/24/2020	2020	VT	23	pH - Units	7.09
25	Malletts Bay	08/24/2020	2020	VT	24	pH - Units	7.05
